Region,Level,Latitude,Longitude,Outcome,Prevention,OutcomePrevalence,PredictionAccuracyScore,PreventionPrevalence,PreventionRank,PreventionCalculationLevel,PreventionScore
Baldwin Park,City,34.08287152,-117.9721009,Current Asthma,Sleep <7 hours,7.9,0.868594269,37.7,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,Current Asthma,Current Smoking,7.9,0.868594269,13.5,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,Current Asthma,Colorectal Cancer Screening,7.9,0.868594269,55.3,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,Current Asthma,Core preventive services for older women,7.9,0.868594269,28.5,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,Current Asthma,Obesity,7.9,0.868594269,26.3,5,State,0
Baldwin Park,City,34.08287152,-117.9721009,Coronary Heart Disease,Taking BP Medication,4.6,0.840727351,65.7,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,Coronary Heart Disease,Dental Visit,4.6,0.840727351,54.3,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,Coronary Heart Disease,Sleep <7 hours,4.6,0.840727351,37.7,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,Coronary Heart Disease,Physical Inactivity,4.6,0.840727351,25.7,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,Coronary Heart Disease,Health Insurance,4.6,0.840727351,22.7,5,State,0
Baldwin Park,City,34.08287152,-117.9721009,COPD,Cholesterol Screening,4.6,0.901400731,68.4,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,COPD,Dental Visit,4.6,0.901400731,54.3,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,COPD,Current Smoking,4.6,0.901400731,13.5,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,COPD,Physical Inactivity,4.6,0.901400731,25.7,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,COPD,Health Insurance,4.6,0.901400731,22.7,5,State,0
Baldwin Park,City,34.08287152,-117.9721009,Diabetes,Taking BP Medication,11.1,0.934231335,65.7,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,Diabetes,Dental Visit,11.1,0.934231335,54.3,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,Diabetes,Cholesterol Screening,11.1,0.934231335,68.4,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,Diabetes,Physical Inactivity,11.1,0.934231335,25.7,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,Diabetes,Current Smoking,11.1,0.934231335,13.5,5,State,0
Baldwin Park,City,34.08287152,-117.9721009,High Cholesterol,Taking BP Medication,33.7,0.930340498,65.7,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,High Cholesterol,Annual Checkup,33.7,0.930340498,63,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,High Cholesterol,Physical Inactivity,33.7,0.930340498,25.7,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,High Cholesterol,Cholesterol Screening,33.7,0.930340498,68.4,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,High Cholesterol,Health Insurance,33.7,0.930340498,22.7,5,State,0
Baldwin Park,City,34.08287152,-117.9721009,Chronic Kidney Disease,Taking BP Medication,2.8,0.885832629,65.7,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,Chronic Kidney Disease,Dental Visit,2.8,0.885832629,54.3,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,Chronic Kidney Disease,Cholesterol Screening,2.8,0.885832629,68.4,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,Chronic Kidney Disease,Physical Inactivity,2.8,0.885832629,25.7,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,Chronic Kidney Disease,Annual Checkup,2.8,0.885832629,63,5,State,0
Baldwin Park,City,34.08287152,-117.9721009,Mental Health,Current Smoking,12.9,0.87986488,13.5,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,Mental Health,Mammography,12.9,0.87986488,78.1,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,Mental Health,Annual Checkup,12.9,0.87986488,63,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,Mental Health,Physical Inactivity,12.9,0.87986488,25.7,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,Mental Health,Cholesterol Screening,12.9,0.87986488,68.4,5,State,0
Baldwin Park,City,34.08287152,-117.9721009,Physical Health,Physical Inactivity,13.2,0.92794472,25.7,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,Physical Health,Cholesterol Screening,13.2,0.92794472,68.4,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,Physical Health,Dental Visit,13.2,0.92794472,54.3,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,Physical Health,Current Smoking,13.2,0.92794472,13.5,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,Physical Health,Annual Checkup,13.2,0.92794472,63,5,State,0
Baldwin Park,City,34.08287152,-117.9721009,Stroke,Taking BP Medication,2.5,0.867507992,65.7,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,Stroke,Dental Visit,2.5,0.867507992,54.3,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,Stroke,Cholesterol Screening,2.5,0.867507992,68.4,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,Stroke,Obesity,2.5,0.867507992,26.3,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,Stroke,Health Insurance,2.5,0.867507992,22.7,5,State,0
Baldwin Park,City,34.08287152,-117.9721009,Teeth Loss,Current Smoking,12,0.907248555,13.5,1,State,0
Baldwin Park,City,34.08287152,-117.9721009,Teeth Loss,Dental Visit,12,0.907248555,54.3,2,State,0
Baldwin Park,City,34.08287152,-117.9721009,Teeth Loss,Physical Inactivity,12,0.907248555,25.7,3,State,0
Baldwin Park,City,34.08287152,-117.9721009,Teeth Loss,Mammography,12,0.907248555,78.1,4,State,0
Baldwin Park,City,34.08287152,-117.9721009,Teeth Loss,Sleep <7 hours,12,0.907248555,37.7,5,State,0
Bellflower,City,33.88804179,-118.1271002,Arthritis,Taking BP Medication,17.3,0.886738565,67.2,1,State,0
Bellflower,City,33.88804179,-118.1271002,Arthritis,Binge Drinking,17.3,0.886738565,16.7,2,State,0
Bellflower,City,33.88804179,-118.1271002,Arthritis,Current Smoking,17.3,0.886738565,14.4,3,State,0
Bellflower,City,33.88804179,-118.1271002,Arthritis,Sleep <7 hours,17.3,0.886738565,38.2,4,State,0
Bellflower,City,33.88804179,-118.1271002,Arthritis,Health Insurance,17.3,0.886738565,16.8,5,State,0
Bellflower,City,33.88804179,-118.1271002,High Blood Pressure,Taking BP Medication,27.1,0.935843565,67.2,1,State,0
Bellflower,City,33.88804179,-118.1271002,High Blood Pressure,Obesity,27.1,0.935843565,26.7,2,State,0
Bellflower,City,33.88804179,-118.1271002,High Blood Pressure,Binge Drinking,27.1,0.935843565,16.7,3,State,0
Bellflower,City,33.88804179,-118.1271002,High Blood Pressure,Annual Checkup,27.1,0.935843565,65.5,4,State,0
Bellflower,City,33.88804179,-118.1271002,High Blood Pressure,Dental Visit,27.1,0.935843565,58.6,5,State,0
Bellflower,City,33.88804179,-118.1271002,Cancer (except skin),Cholesterol Screening,4.6,0.831713566,72,1,State,0
Bellflower,City,33.88804179,-118.1271002,Cancer (except skin),Taking BP Medication,4.6,0.831713566,67.2,2,State,0
Bellflower,City,33.88804179,-118.1271002,Cancer (except skin),Mammography,4.6,0.831713566,79,3,State,0
Bellflower,City,33.88804179,-118.1271002,Cancer (except skin),Sleep <7 hours,4.6,0.831713566,38.2,4,State,0
Bellflower,City,33.88804179,-118.1271002,Cancer (except skin),Colorectal Cancer Screening,4.6,0.831713566,60.5,5,State,0
Bellflower,City,33.88804179,-118.1271002,Current Asthma,Sleep <7 hours,8.6,0.868594269,38.2,1,State,0
Bellflower,City,33.88804179,-118.1271002,Current Asthma,Current Smoking,8.6,0.868594269,14.4,2,State,0
Bellflower,City,33.88804179,-118.1271002,Current Asthma,Colorectal Cancer Screening,8.6,0.868594269,60.5,3,State,0
Bellflower,City,33.88804179,-118.1271002,Current Asthma,Core preventive services for older women,8.6,0.868594269,32.3,4,State,0
Bellflower,City,33.88804179,-118.1271002,Current Asthma,Obesity,8.6,0.868594269,26.7,5,State,0
Bellflower,City,33.88804179,-118.1271002,Coronary Heart Disease,Taking BP Medication,4.7,0.840727351,67.2,1,State,0
Bellflower,City,33.88804179,-118.1271002,Coronary Heart Disease,Dental Visit,4.7,0.840727351,58.6,2,State,0
Bellflower,City,33.88804179,-118.1271002,Coronary Heart Disease,Sleep <7 hours,4.7,0.840727351,38.2,3,State,0
Bellflower,City,33.88804179,-118.1271002,Coronary Heart Disease,Physical Inactivity,4.7,0.840727351,22.3,4,State,0
Bellflower,City,33.88804179,-118.1271002,Coronary Heart Disease,Health Insurance,4.7,0.840727351,16.8,5,State,0
Bellflower,City,33.88804179,-118.1271002,COPD,Cholesterol Screening,5.2,0.901400731,72,1,State,0
Bellflower,City,33.88804179,-118.1271002,COPD,Dental Visit,5.2,0.901400731,58.6,2,State,0
Bellflower,City,33.88804179,-118.1271002,COPD,Current Smoking,5.2,0.901400731,14.4,3,State,0
Bellflower,City,33.88804179,-118.1271002,COPD,Physical Inactivity,5.2,0.901400731,22.3,4,State,0
Bellflower,City,33.88804179,-118.1271002,COPD,Health Insurance,5.2,0.901400731,16.8,5,State,0
Bellflower,City,33.88804179,-118.1271002,Diabetes,Taking BP Medication,10.1,0.934231335,67.2,1,State,0
Bellflower,City,33.88804179,-118.1271002,Diabetes,Dental Visit,10.1,0.934231335,58.6,2,State,0
Bellflower,City,33.88804179,-118.1271002,Diabetes,Cholesterol Screening,10.1,0.934231335,72,3,State,0
Bellflower,City,33.88804179,-118.1271002,Diabetes,Physical Inactivity,10.1,0.934231335,22.3,4,State,0
Bellflower,City,33.88804179,-118.1271002,Diabetes,Current Smoking,10.1,0.934231335,14.4,5,State,0
Bellflower,City,33.88804179,-118.1271002,High Cholesterol,Taking BP Medication,32.6,0.930340498,67.2,1,State,0
Bellflower,City,33.88804179,-118.1271002,High Cholesterol,Annual Checkup,32.6,0.930340498,65.5,2,State,0
Bellflower,City,33.88804179,-118.1271002,High Cholesterol,Physical Inactivity,32.6,0.930340498,22.3,3,State,0
Bellflower,City,33.88804179,-118.1271002,High Cholesterol,Cholesterol Screening,32.6,0.930340498,72,4,State,0
Bellflower,City,33.88804179,-118.1271002,High Cholesterol,Health Insurance,32.6,0.930340498,16.8,5,State,0
Bellflower,City,33.88804179,-118.1271002,Chronic Kidney Disease,Taking BP Medication,2.8,0.885832629,67.2,1,State,0
Bellflower,City,33.88804179,-118.1271002,Chronic Kidney Disease,Dental Visit,2.8,0.885832629,58.6,2,State,0
Bellflower,City,33.88804179,-118.1271002,Chronic Kidney Disease,Cholesterol Screening,2.8,0.885832629,72,3,State,0
Bellflower,City,33.88804179,-118.1271002,Chronic Kidney Disease,Physical Inactivity,2.8,0.885832629,22.3,4,State,0
Bellflower,City,33.88804179,-118.1271002,Chronic Kidney Disease,Annual Checkup,2.8,0.885832629,65.5,5,State,0
Bellflower,City,33.88804179,-118.1271002,Mental Health,Current Smoking,13,0.87986488,14.4,1,State,0
Bellflower,City,33.88804179,-118.1271002,Mental Health,Mammography,13,0.87986488,79,2,State,0
Bellflower,City,33.88804179,-118.1271002,Mental Health,Annual Checkup,13,0.87986488,65.5,3,State,0
Bellflower,City,33.88804179,-118.1271002,Mental Health,Physical Inactivity,13,0.87986488,22.3,4,State,0
Bellflower,City,33.88804179,-118.1271002,Mental Health,Cholesterol Screening,13,0.87986488,72,5,State,0
Bellflower,City,33.88804179,-118.1271002,Physical Health,Physical Inactivity,12.6,0.92794472,22.3,1,State,0
Bellflower,City,33.88804179,-118.1271002,Physical Health,Cholesterol Screening,12.6,0.92794472,72,2,State,0
Bellflower,City,33.88804179,-118.1271002,Physical Health,Dental Visit,12.6,0.92794472,58.6,3,State,0
Bellflower,City,33.88804179,-118.1271002,Physical Health,Current Smoking,12.6,0.92794472,14.4,4,State,0
Bellflower,City,33.88804179,-118.1271002,Physical Health,Annual Checkup,12.6,0.92794472,65.5,5,State,0
Bellflower,City,33.88804179,-118.1271002,Stroke,Taking BP Medication,2.7,0.867507992,67.2,1,State,0
Bellflower,City,33.88804179,-118.1271002,Stroke,Dental Visit,2.7,0.867507992,58.6,2,State,0
Bellflower,City,33.88804179,-118.1271002,Stroke,Cholesterol Screening,2.7,0.867507992,72,3,State,0
Bellflower,City,33.88804179,-118.1271002,Stroke,Obesity,2.7,0.867507992,26.7,4,State,0
Bellflower,City,33.88804179,-118.1271002,Stroke,Health Insurance,2.7,0.867507992,16.8,5,State,0
Bellflower,City,33.88804179,-118.1271002,Teeth Loss,Current Smoking,11.7,0.907248555,14.4,1,State,0
Bellflower,City,33.88804179,-118.1271002,Teeth Loss,Dental Visit,11.7,0.907248555,58.6,2,State,0
Bellflower,City,33.88804179,-118.1271002,Teeth Loss,Physical Inactivity,11.7,0.907248555,22.3,3,State,0
Bellflower,City,33.88804179,-118.1271002,Teeth Loss,Mammography,11.7,0.907248555,79,4,State,0
Bellflower,City,33.88804179,-118.1271002,Teeth Loss,Sleep <7 hours,11.7,0.907248555,38.2,5,State,0
Berkeley,City,37.87256788,-122.274908,Arthritis,Taking BP Medication,15.1,0.886738565,68.2,1,State,0
Berkeley,City,37.87256788,-122.274908,Arthritis,Binge Drinking,15.1,0.886738565,19.6,2,State,0
Berkeley,City,37.87256788,-122.274908,Arthritis,Current Smoking,15.1,0.886738565,11.2,3,State,0
Berkeley,City,37.87256788,-122.274908,Arthritis,Sleep <7 hours,15.1,0.886738565,32.2,4,State,0
Berkeley,City,37.87256788,-122.274908,Arthritis,Health Insurance,15.1,0.886738565,7.7,5,State,0
Berkeley,City,37.87256788,-122.274908,High Blood Pressure,Taking BP Medication,20.9,0.935843565,68.2,1,State,0
Berkeley,City,37.87256788,-122.274908,High Blood Pressure,Obesity,20.9,0.935843565,18.5,2,State,0
Berkeley,City,37.87256788,-122.274908,High Blood Pressure,Binge Drinking,20.9,0.935843565,19.6,3,State,0
Berkeley,City,37.87256788,-122.274908,High Blood Pressure,Annual Checkup,20.9,0.935843565,64.7,4,State,0
Berkeley,City,37.87256788,-122.274908,High Blood Pressure,Dental Visit,20.9,0.935843565,70,5,State,0
Berkeley,City,37.87256788,-122.274908,Cancer (except skin),Cholesterol Screening,4.9,0.831713566,70,1,State,0
Berkeley,City,37.87256788,-122.274908,Cancer (except skin),Taking BP Medication,4.9,0.831713566,68.2,2,State,0
Berkeley,City,37.87256788,-122.274908,Cancer (except skin),Mammography,4.9,0.831713566,81.5,3,State,0
Berkeley,City,37.87256788,-122.274908,Cancer (except skin),Sleep <7 hours,4.9,0.831713566,32.2,4,State,0
Berkeley,City,37.87256788,-122.274908,Cancer (except skin),Colorectal Cancer Screening,4.9,0.831713566,75.4,5,State,0
Berkeley,City,37.87256788,-122.274908,Current Asthma,Sleep <7 hours,8.8,0.868594269,32.2,1,State,0
Berkeley,City,37.87256788,-122.274908,Current Asthma,Current Smoking,8.8,0.868594269,11.2,2,State,0
Berkeley,City,37.87256788,-122.274908,Current Asthma,Colorectal Cancer Screening,8.8,0.868594269,75.4,3,State,0
Berkeley,City,37.87256788,-122.274908,Current Asthma,Core preventive services for older women,8.8,0.868594269,36.6,4,State,0
Berkeley,City,37.87256788,-122.274908,Current Asthma,Obesity,8.8,0.868594269,18.5,5,State,0
Berkeley,City,37.87256788,-122.274908,Coronary Heart Disease,Taking BP Medication,3.7,0.840727351,68.2,1,State,0
Berkeley,City,37.87256788,-122.274908,Coronary Heart Disease,Dental Visit,3.7,0.840727351,70,2,State,0
Berkeley,City,37.87256788,-122.274908,Coronary Heart Disease,Sleep <7 hours,3.7,0.840727351,32.2,3,State,0
Berkeley,City,37.87256788,-122.274908,Coronary Heart Disease,Physical Inactivity,3.7,0.840727351,14.2,4,State,0
Berkeley,City,37.87256788,-122.274908,Coronary Heart Disease,Health Insurance,3.7,0.840727351,7.7,5,State,0
Berkeley,City,37.87256788,-122.274908,COPD,Cholesterol Screening,3.7,0.901400731,70,1,State,0
Berkeley,City,37.87256788,-122.274908,COPD,Dental Visit,3.7,0.901400731,70,2,State,0
Berkeley,City,37.87256788,-122.274908,COPD,Current Smoking,3.7,0.901400731,11.2,3,State,0
Berkeley,City,37.87256788,-122.274908,COPD,Physical Inactivity,3.7,0.901400731,14.2,4,State,0
Berkeley,City,37.87256788,-122.274908,COPD,Health Insurance,3.7,0.901400731,7.7,5,State,0
Berkeley,City,37.87256788,-122.274908,Diabetes,Taking BP Medication,6.5,0.934231335,68.2,1,State,0
Berkeley,City,37.87256788,-122.274908,Diabetes,Dental Visit,6.5,0.934231335,70,2,State,0
Berkeley,City,37.87256788,-122.274908,Diabetes,Cholesterol Screening,6.5,0.934231335,70,3,State,0
Berkeley,City,37.87256788,-122.274908,Diabetes,Physical Inactivity,6.5,0.934231335,14.2,4,State,0
Berkeley,City,37.87256788,-122.274908,Diabetes,Current Smoking,6.5,0.934231335,11.2,5,State,0
Berkeley,City,37.87256788,-122.274908,High Cholesterol,Taking BP Medication,27.1,0.930340498,68.2,1,State,0
Berkeley,City,37.87256788,-122.274908,High Cholesterol,Annual Checkup,27.1,0.930340498,64.7,2,State,0
Berkeley,City,37.87256788,-122.274908,High Cholesterol,Physical Inactivity,27.1,0.930340498,14.2,3,State,0
Berkeley,City,37.87256788,-122.274908,High Cholesterol,Cholesterol Screening,27.1,0.930340498,70,4,State,0
Berkeley,City,37.87256788,-122.274908,High Cholesterol,Health Insurance,27.1,0.930340498,7.7,5,State,0
Berkeley,City,37.87256788,-122.274908,Chronic Kidney Disease,Taking BP Medication,2.1,0.885832629,68.2,1,State,0
Berkeley,City,37.87256788,-122.274908,Chronic Kidney Disease,Dental Visit,2.1,0.885832629,70,2,State,0
Berkeley,City,37.87256788,-122.274908,Chronic Kidney Disease,Cholesterol Screening,2.1,0.885832629,70,3,State,0
Berkeley,City,37.87256788,-122.274908,Chronic Kidney Disease,Physical Inactivity,2.1,0.885832629,14.2,4,State,0
Berkeley,City,37.87256788,-122.274908,Chronic Kidney Disease,Annual Checkup,2.1,0.885832629,64.7,5,State,0
Berkeley,City,37.87256788,-122.274908,Mental Health,Current Smoking,10.9,0.87986488,11.2,1,State,0
Berkeley,City,37.87256788,-122.274908,Mental Health,Mammography,10.9,0.87986488,81.5,2,State,0
Berkeley,City,37.87256788,-122.274908,Mental Health,Annual Checkup,10.9,0.87986488,64.7,3,State,0
Berkeley,City,37.87256788,-122.274908,Mental Health,Physical Inactivity,10.9,0.87986488,14.2,4,State,0
Berkeley,City,37.87256788,-122.274908,Mental Health,Cholesterol Screening,10.9,0.87986488,70,5,State,0
Berkeley,City,37.87256788,-122.274908,Physical Health,Physical Inactivity,8.2,0.92794472,14.2,1,State,0
Berkeley,City,37.87256788,-122.274908,Physical Health,Cholesterol Screening,8.2,0.92794472,70,2,State,0
Berkeley,City,37.87256788,-122.274908,Physical Health,Dental Visit,8.2,0.92794472,70,3,State,0
Berkeley,City,37.87256788,-122.274908,Physical Health,Current Smoking,8.2,0.92794472,11.2,4,State,0
Berkeley,City,37.87256788,-122.274908,Physical Health,Annual Checkup,8.2,0.92794472,64.7,5,State,0
Berkeley,City,37.87256788,-122.274908,Stroke,Taking BP Medication,1.9,0.867507992,68.2,1,State,0
Berkeley,City,37.87256788,-122.274908,Stroke,Dental Visit,1.9,0.867507992,70,2,State,0
Berkeley,City,37.87256788,-122.274908,Stroke,Cholesterol Screening,1.9,0.867507992,70,3,State,0
Berkeley,City,37.87256788,-122.274908,Stroke,Obesity,1.9,0.867507992,18.5,4,State,0
Berkeley,City,37.87256788,-122.274908,Stroke,Health Insurance,1.9,0.867507992,7.7,5,State,0
Berkeley,City,37.87256788,-122.274908,Teeth Loss,Current Smoking,6.7,0.907248555,11.2,1,State,0
Berkeley,City,37.87256788,-122.274908,Teeth Loss,Dental Visit,6.7,0.907248555,70,2,State,0
Berkeley,City,37.87256788,-122.274908,Teeth Loss,Physical Inactivity,6.7,0.907248555,14.2,3,State,0
Berkeley,City,37.87256788,-122.274908,Teeth Loss,Mammography,6.7,0.907248555,81.5,4,State,0
Berkeley,City,37.87256788,-122.274908,Teeth Loss,Sleep <7 hours,6.7,0.907248555,32.2,5,State,0
Buena Park,City,33.85721268,-118.0045176,Arthritis,Taking BP Medication,17,0.886738565,69.7,1,State,0
Buena Park,City,33.85721268,-118.0045176,Arthritis,Binge Drinking,17,0.886738565,15.2,2,State,0
Buena Park,City,33.85721268,-118.0045176,Arthritis,Current Smoking,17,0.886738565,13.4,3,State,0
Buena Park,City,33.85721268,-118.0045176,Arthritis,Sleep <7 hours,17,0.886738565,34.2,4,State,0
Buena Park,City,33.85721268,-118.0045176,Arthritis,Health Insurance,17,0.886738565,13.9,5,State,0
Buena Park,City,33.85721268,-118.0045176,High Blood Pressure,Taking BP Medication,25.7,0.935843565,69.7,1,State,0
Buena Park,City,33.85721268,-118.0045176,High Blood Pressure,Obesity,25.7,0.935843565,21.8,2,State,0
Buena Park,City,33.85721268,-118.0045176,High Blood Pressure,Binge Drinking,25.7,0.935843565,15.2,3,State,0
Buena Park,City,33.85721268,-118.0045176,High Blood Pressure,Annual Checkup,25.7,0.935843565,65.4,4,State,0
